"ocupacao","porte","modalidade","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",8,2971.34,0,2688.24,499.26,140.01,0,0,629885,0,0
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",764,473122.05,301300.38,8337.42,0,0,0,1137473.07,192023292,1249969.63,1387564.85
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Outros créditos",134,59373.16,29759.13,242.56,0,0,0,16598.44,10597329,7626.47,13057.27
"Aposentado/pensionista","Mais de 1 a 2 salários mínimos","Veículos",206,326942.5,733392.11,788917.58,38738.35,0,0,92524.24,198051478,185455.18,266092.08
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Cartão de crédito",19,12791.24,1039.35,0,0,0,0,7896.26,2172685,7896.26,8865.56
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",183,360881.15,987681.5,1945577.87,1065369.49,252747.82,0,60949.68,467320751,97681.09,148161.34
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",112,169470.16,149092.48,37431.55,0,0,0,236849.72,59284391,241834.1,337980.25
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Outros créditos",8,3939.84,0,0,0,0,0,0,393984,0,0
"Aposentado/pensionista","Mais de 10 a 20 salários mínimos","Veículos",41,248411.24,678384.57,747034.82,85868.28,0,0,0,175969891,0,0
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Cartão de crédito",832,351944.77,111650.54,49925.25,19331.83,3962.03,0,276640.88,81345530,223851.65,279543.5
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Empréstimo com consignação em folha",2257,1748913.25,4764141.68,9372714.68,5396360.71,3240334.67,0,371766.23,2489423122,706740.18,948934.31
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",643,464815.84,342696.38,30766.2,0,0,0,1048188.57,188646699,1172204.54,1324779.99
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Outros créditos",8,6397.08,10260.53,7322.69,1160.81,0,0,1385.58,2652669,0,4422.97
"Aposentado/pensionista","Mais de 2 a 3 salários mínimos","Veículos",282,539171.31,1215289.52,1492836.77,185176.81,0,0,103440.04,353591445,266501.5,391925.01
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Cartão de crédito",687,312032.23,97660.91,20985.26,5096.38,740.53,0,515426.68,95194199,404160.97,512882.47
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Empréstimo com consignação em folha",2530,2461448.44,6828540.96,13782568.13,8251764.01,5042698.25,0,323656.96,3669067675,617028.76,1105803.16
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",842,643386.59,496691.37,145560.81,17552.39,0,0,1425849.78,272904094,1562947.88,1767241.87
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Outros créditos",8,2983.33,3774.9,265.69,0,0,0,0,702392,0,0
"Aposentado/pensionista","Mais de 3 a 5 salários mínimos","Veículos",274,636000.83,1518802.73,2079339.09,191709.19,0,0,99842.4,452569424,243077.25,473856.89
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Cartão de crédito",603,250770.65,105902.11,91421.67,32393.87,8899.01,0,714992.05,120437936,609438.21,692084.37
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Empréstimo com consignação em folha",1950,1307346.05,3609246.9,7225607.85,4397021.74,2730959.25,0,94913.96,1936509575,249887.87,311505.08
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",8,121.15,32.34,200.86,58.21,33.36,0,0,44592,0,0
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",353,316952.16,232980.99,51003.06,5081.36,0,0,819668.13,142568570,892754.89,1065385.87
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Outros créditos",8,1552.28,2823.22,0,0,0,0,0,437550,0,0
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Veículos",206,862213.38,2206853.76,3100662.61,486807.11,0,0,51750.53,670828739,142822.26,159759.36
"Aposentado/pensionista","Mais de 5 a 10 salários mínimos","Veículos",8,0,0,148288.39,0,0,0,0,14828839,0,0
"Aposentado/pensionista","Sem rendimento","Cartão de crédito",284,100237.1,50289.31,11627.73,0,0,0,452524.5,61467864,411793.09,462529.75
"Aposentado/pensionista","Sem rendimento","Outros créditos",8,2566.72,0,0,0,0,0,0,256672,0,0
"Aposentado/pensionista","Sem rendimento","Outros créditos",121,60298.68,41360.6,267.13,0,0,0,7158.24,10908465,9663.48,9663.48
"Autônomo","Acima de 20 salários mínimos","Cartão de crédito",8,708.92,121.08,0,0,0,0,36005.05,3683505,36005.05,36253.41
"Autônomo","Acima de 20 salários mínimos","Empréstimo com consignação em folha",8,4609.07,12793.75,21135.97,9885.94,8686.63,0,0,5711136,0,0
"Autônomo","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",21,49442.34,110268.91,102716.32,8193.39,103.27,0,14190.34,28491457,60068.16,60074.53
"Autônomo","Acima de 20 salários mínimos","Outros créditos",682,432037.24,405954.83,34957.71,0,0,0,52038.56,92498834,37243,37243
"Autônomo","Acima de 20 salários mínimos","Veículos",52,730410.64,1711648.2,2585509.49,391253.07,0,0,223583.49,564240489,844613.77,844613.77
"Autônomo","Até 1 salário mínimo","Cartão de crédito",1960,742868.68,121605.5,19992.88,6956.4,1365.52,0,294103.84,118689282,261178.38,325203.97
"Autônomo","Até 1 salário mínimo","Empréstimo com consignação em folha",2940,1261396.86,3384071.65,6484085.83,3338650.65,1635766.11,0,182666.39,1628663749,496780.58,678994.52
"Autônomo","Até 1 salário mínimo","Empréstimo sem consignação em folha",803,28119.57,74104.44,100931.86,39424.87,18827.39,184.64,0,26159277,0,0
"Autônomo","Até 1 salário mínimo","Empréstimo sem consignação em folha",5579,2862870.78,2088545.82,128266.09,3798.33,126.19,0,2530560.79,761416800,2762910.94,3408496.19
"Autônomo","Até 1 salário mínimo","Outros créditos",112,27400.56,13871.06,0,0,0,0,1433.72,4270534,915.21,3967.13
"Autônomo","Até 1 salário mínimo","Veículos",27,34487.26,68980.05,79981.02,7821.51,0,0,18147.2,20941704,55133.29,55133.29
"Autônomo","Indisponível","Cartão de crédito",1251,1632969.4,745712.37,10720.79,369.82,173.65,0,58216.53,244816256,41456.46,112467.4
"Autônomo","Indisponível","Empréstimo com consignação em folha",30,15659.07,43783.16,25771.25,6944.86,5188.6,0,436.32,9778326,10274.61,10274.61
"Autônomo","Indisponível","Empréstimo sem consignação em folha",193,9129.31,26931.41,37215.87,14329.73,7013.68,0.03,0,9462003,0,0
"Autônomo","Indisponível","Empréstimo sem consignação em folha",3760,110715.52,263911.09,335856.8,104442.53,37859.58,0,0,85278552,0,140.68
"Autônomo","Indisponível","Outros créditos",8,18949.47,30303.66,12148.48,0,0,0,8931.91,7033352,18288.03,31018.05
"Autônomo","Mais de 1 a 2 salários mínimos","Cartão de crédito",2099,594656.26,96850.77,10413.24,1398.95,518.77,0,960690.38,166452837,822222.7,939663.25
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",361,211922.77,584012.46,1119954.22,608080.1,324451.27,0,96248.79,294466961,264751.14,294258.48
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",105,4440.72,13553.88,15940.83,5409.13,2740.28,0,0,4208484,0,0
"Autônomo","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",356,244408.41,227366.34,91985.57,4294.32,246.85,0,403320.48,97162197,486107.74,545650.92
"Autônomo","Mais de 1 a 2 salários mínimos","Outros créditos",2370,1281167.28,780149.69,242.55,0,0,0,144643.21,220620273,103311.43,159139.39
"Autônomo","Mais de 1 a 2 salários mínimos","Veículos",808,1381633.94,3179952.65,3905844.34,467770.69,0,0,388794.46,932399608,826437.5,1401125.56
"Autônomo","Mais de 1 a 2 salários mínimos","Veículos",8,0,0,110977.61,0,0,0,0,11097761,0,0
"Autônomo","Mais de 10 a 20 salários mínimos","Cartão de crédito",17,7906.05,757.33,0,0,0,0,1444.5,1010788,1444.5,2101.87
"Autônomo","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",22,143968.28,265304.58,339924.23,56377.93,0,0,44161.99,84973701,60601.87,110326.4
"Autônomo","Mais de 10 a 20 salários mínimos","Outros créditos",283,142632.76,220776.58,212855.59,74690.96,0,0,18138.59,66909448,6570.35,12294.25
"Autônomo","Mais de 10 a 20 salários mínimos","Outros créditos",8,27039.25,45552.62,174447.93,126569.78,305722.57,37337.88,67344.07,78401410,784014.1,784014.1
"Autônomo","Mais de 10 a 20 salários mínimos","Veículos",94,924772.23,2213491.83,2840959.66,165347.38,0,0,213739.95,635831105,608289.58,707911.9
"Autônomo","Mais de 2 a 3 salários mínimos","Cartão de crédito",620,190501.49,40699.43,4844.73,917.71,503.61,0,428512.96,66597993,382843.32,421312.98
"Autônomo","Mais de 2 a 3 salários mínimos","Empréstimo com consignação em folha",86,91001.76,252579.24,495758.76,256274.26,131108.93,0,7542.38,123426533,30150.75,60308.62
"Autônomo","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",8,0,459.88,371.2,87.67,19.09,0,0,93784,0,0
"Autônomo","Mais de 2 a 3 salários mínimos","Empréstimo sem consignação em folha",89,134916.26,178456.67,101643.8,10535.22,0,0,126951.4,55250335,148110.55,159589.23
"Autônomo","Mais de 2 a 3 salários mínimos","Outros créditos",8,9061.22,12993.27,6471.59,0,0,0,2866.86,3139294,3689.91,3689.91
"Autônomo","Mais de 2 a 3 salários mínimos","Veículos",735,1382072.92,3251467.14,4278696.73,471645.73,0,0,350256.58,973413910,1009572.42,1428834.15
"Autônomo","Mais de 3 a 5 salários mínimos","Cartão de crédito",518,205495.71,41849.03,4194.55,405.22,38.53,0,395514.53,64749757,348332.55,380051.31
"Autônomo","Mais de 3 a 5 salários mínimos","Empréstimo com consignação em folha",219,134050.14,374516.29,760746.57,441871.51,279319.21,0,119598.55,211010227,133643.22,138366.3
"Autônomo","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",25,3162.41,12961.25,13228.94,6194.02,5002.29,0,0,4054891,0,0
"Autônomo","Mais de 3 a 5 salários mínimos","Empréstimo sem consignação em folha",220,316212.94,468432.86,287246.88,28063.97,0,0,339168.81,143912546,607598.91,651488.42
"Autônomo","Mais de 3 a 5 salários mínimos","Outros créditos",24,9140.76,12874.8,12684.84,224.74,0,0,35055.95,6998109,36146.25,36618.41
"Autônomo","Mais de 3 a 5 salários mínimos","Outros créditos",8,24553.46,37258.01,74291.08,49695.14,74438.43,3957.47,0,26419359,0,0
"Autônomo","Mais de 3 a 5 salários mínimos","Veículos",656,1510217.39,3552616.7,4640160.21,552576.36,779.48,0,376533.74,1063288388,956637.34,1627960.18
"Autônomo","Mais de 5 a 10 salários mínimos","Cartão de crédito",267,107521.9,33378.68,11811.45,1972.22,782.77,0,282143.98,43761100,247477.38,288548.51
"Autônomo","Mais de 5 a 10 salários mínimos","Empréstimo com consignação em folha",202,93189.73,261002.42,531641.44,330787.05,276954.52,0,0,149357516,0,0
"Autônomo","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",8,0,908.85,836.81,237.12,129.16,0,0,211194,0,0
"Autônomo","Mais de 5 a 10 salários mínimos","Empréstimo sem consignação em folha",76,230032.48,379884.91,267875.25,50340.21,0,0,141275.89,106940874,213497.67,286265.88
"Autônomo","Mais de 5 a 10 salários mínimos","Outros créditos",186,116338.18,126472.94,90110.73,55643.45,0,0,111896.25,50046155,132105.93,146159.91
"Autônomo","Mais de 5 a 10 salários mínimos","Outros créditos",8,20107.32,28663.99,56917.48,40732.15,52153.91,0,0,19857485,0,0
"Autônomo","Mais de 5 a 10 salários mínimos","Veículos",300,1249959.7,3242890.68,4623640.88,1098895.12,0,0,290453.36,1050583974,535457.99,639955.44
"Autônomo","Sem rendimento","Cartão de crédito",414,215111.63,80493.9,11653.38,0,0,0,546947.08,85420599,512244.6,576813.53
"Autônomo","Sem rendimento","Outros créditos",8,3057.16,517.23,0,0,0,0,0,357439,0,0
"Autônomo","Sem rendimento","Outros créditos",150,268886.02,339645.46,5262.55,0,0,0,43753.08,65754711,31265.61,48309.28
"Autônomo","Sem rendimento","Veículos",8,29390.78,55625.08,0,0,0,0,0,8501586,0,0
"Empregado de empresa privada","Acima de 20 salários mínimos","Cartão de crédito",8,9740.9,3955.06,0,0,0,0,4606.05,1830201,4606.05,4606.05
"Empregado de empresa privada","Acima de 20 salários mínimos","Empréstimo com consignação em folha",23,30608.5,82842.52,150535.85,87025.11,61102.23,0,0,41211421,0,0
"Empregado de empresa privada","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",8,0,2238.18,3440.55,3279.36,1754.19,0,0,1071228,0,0
"Empregado de empresa privada","Acima de 20 salários mínimos","Empréstimo sem consignação em folha",299,85482.38,183345.46,592710.98,47891.87,0,0,0,90943069,0,0
"Empregado de empresa privada","Acima de 20 salários mínimos","Outros créditos",60,67422.06,67496.45,65443.86,0,0,0,20467.88,22083025,10417.55,15467.39
"Empregado de empresa privada","Acima de 20 salários mínimos","Veículos",53,601283.01,1419028.22,1991814.72,240181.4,0,0,186814.53,443912188,342672.83,362930.5
"Empregado de empresa privada","Acima de 20 salários mínimos","Veículos",8,0,0,43533.39,0,0,0,0,4353339,0,0
"Empregado de empresa privada","Até 1 salário mínimo","Cartão de crédito",2223,987968.34,151184.47,20784.35,6636.85,779.24,0,279260.69,144661394,233927.84,276412.89
"Empregado de empresa privada","Até 1 salário mínimo","Empréstimo com consignação em folha",2364,1366548.99,3741335.6,6816306.9,3603164.94,2316961.14,0,66753.13,1791107070,245466.18,393972.03
"Empregado de empresa privada","Até 1 salário mínimo","Empréstimo sem consignação em folha",8821,382789.24,962670.57,1652800.38,811418.03,664323.51,267.14,0,447426887,0,0
"Empregado de empresa privada","Até 1 salário mínimo","Empréstimo sem consignação em folha",2756,1692256.67,1260653.87,322076.28,50156.69,8866.43,0,793969.16,412797910,831228.26,1066270.44
"Empregado de empresa privada","Até 1 salário mínimo","Outros créditos",65,16890.85,11434.73,144.86,0,0,0,0,2847044,0,0
"Empregado de empresa privada","Até 1 salário mínimo","Veículos",37,48697.09,100407.14,86803.62,11359,0,0,17384.15,26465100,36678.07,52240.04
"Empregado de empresa privada","Indisponível","Cartão de crédito",1619,2005166.28,750862.55,30469.35,463.43,225.78,0,58855.61,284604300,37361.02,67178.49
"Empregado de empresa privada","Indisponível","Empréstimo com consignação em folha",163,141672.91,352358.92,284789.57,82932.32,48213.38,0,4099.96,91406706,0,0
"Empregado de empresa privada","Indisponível","Empréstimo sem consignação em folha",2137,92382.88,269322.34,445925.39,200290.79,148705.46,59.24,0,115668610,0,0
"Empregado de empresa privada","Indisponível","Empréstimo sem consignação em folha",43630,1439568.79,3566017.63,5825507.43,2594035.64,1855268.89,0,0,1528039838,0,19.49
"Empregado de empresa privada","Indisponível","Outros créditos",17,24641.6,27571.03,3849,0,0,0,15695.87,7175750,26954.59,35441.64
"Empregado de empresa privada","Mais de 1 a 2 salários mínimos","Cartão de crédito",2452,742074.55,147587.55,22349.49,3628.36,286.02,0,1226407.22,214233319,1073575.59,1234854.53
"Empregado de empresa privada","Mais de 1 a 2 salários mínimos","Empréstimo com consignação em folha",1070,804175.7,2080846.87,3372146.83,1602210.62,812816.15,0,129053.27,880124944,314854.3,459320.37
"Empregado de empresa privada","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",1302,116309.91,278418.39,417569.52,165851.75,89075.55,86.64,0,106731176,0,0
"Empregado de empresa privada","Mais de 1 a 2 salários mínimos","Empréstimo sem consignação em folha",815,672246.18,721933.14,347790.73,30215.64,6128.92,0,878768.28,265708289,931770.58,1162541.68
"Empregado de empresa privada","Mais de 1 a 2 salários mínimos","Outros créditos",722,397224.71,242203.59,9232.99,0,0,0,45698.49,69435978,26838.94,70136.85
"Empregado de empresa privada","Mais de 1 a 2 salários mínimos","Veículos",2238,3613662.65,8284367.47,9490532.34,892675.19,0,0,829516.46,2311075411,1889028.91,2983756.04
"Empregado de empresa privada","Mais de 10 a 20 salários mínimos","Cartão de crédito",8,18303.85,3935.71,0,0,0,0,22960.28,4519984,22960.28,22960.28
"Empregado de empresa privada","Mais de 10 a 20 salários mínimos","Empréstimo com consignação em folha",16,62536.1,152138.58,152504.8,37952.87,6139.74,0,0,41127209,0,0
"Empregado de empresa privada","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",8,5851.92,1233.56,9050.98,5006.87,4696.28,0.29,0,2583990,0,0
"Empregado de empresa privada","Mais de 10 a 20 salários mínimos","Empréstimo sem consignação em folha",22,151364.69,292944.47,348913.54,57279.09,0,0,18367.94,86886973,0,0
"Empregado de empresa privada","Mais de 10 a 20 salários mínimos","Habitacional",8,0,0,0,0,261152.2,0,0,26115220,0,0
"Empregado de empresa privada","Mais de 10 a 20 salários mínimos","Outros créditos",101,61394.58,102828.09,19502.82,0,0,0,5331.34,18905683,26201.43,26508.13
